x 	 y 
0.5425201417060178	0.5207004221517617
0.5371687749574685	0.5291259997165735
0.5301662060526614	0.5362386930697179
0.5218235203909107	0.5417181882057556
0.5125133534433078	0.5453160978444794
0.5026535545418791	0.546867683394131
0.492688637104142	0.5462999152570789
0.4830698280339634	0.5436354568236222
0.4742346061258776	0.5389923366064691
0.4665866571166416	0.5325792663057412
0.4604771689633071	0.5246867615817471
0.45618834424211463	0.5156744178921661
0.4539199184745197	0.5059548767955175
0.4537793468706314	0.4959751798606671
0.4557761624724276	0.4861963397553884
0.45982082269477015	0.47707205438757727
0.46572815692591313	0.46902754483915365
0.47322531435125254	0.46243950777878
0.48196389835540726	0.4576181366130057
0.49153577180149777	0.4547920835411753
0.5014918359851191	0.45409710980638474
0.511362934180937	0.4555690087795515
0.5206819163204471	0.45914119299807554
0.5290058307377951	0.464647120474871
0.5359371864293526	0.47182750734847173
0.5411432570156138	0.4803420439518029
0.5443724753231546	0.4897851106757388
0.5454670925469717	0.49970478945312596
0.5443714432751413	0.5096242964388653
0.5411353600439909	0.5190648304339692
0.5359125094399619	0.5275687470231323
0.5289536654801166	0.5347219353959198
0.5205951834789186	0.5401742961256931
0.511243176770831	0.5436572939053186
0.5013541175479858	0.5449976868209163
0.4914127704455692	0.5441267079911828
0.4819085134111372	0.5410841886767561
0.4733111966968472	0.5360173545109717
0.46604773166364605	0.5291742868636293
0.46048058326408176	0.520892306898134
0.45688926322318457	0.5115817974317531
0.4554557876719233	0.5017062141536035
0.4562548788225478	0.49175924074336674
0.4592494634328941	0.4822402010057908
0.46429176187341664	0.4736289463268658
0.4711299830575928	0.46636148209845146
0.47942035609263267	0.46080757868258415
0.48874395365130274	0.4572515305829613
0.4986275090582549	0.4558770846137269
0.508567212393686	0.45675736006020884
0.5180543024572343	0.4598503401457822
0.5266011609095097	0.4650002361717066
0.5337665692476661	0.4719447271536431
0.5391788121958879	0.4803277737037695
0.5425554028371384	0.489717411010252
0.543718362021249	0.4996276575928449
0.5426042003904413	0.5095434486308972
0.5392680156586075	0.51894732785785
0.5338814176656657	0.5273465205896114
0.5267243141201591	0.5342989695895335
0.5181709143195637	0.5394369487892093
0.508670619378383	0.5424869771424436
0.49872474877766754	0.5432849319100176
0.4888602887632439	0.5417854994487378
0.4796020247263733	0.5380653906138879
0.4714445265211797	0.5323200727147698
0.46482548553816466	0.5248541138629119
0.46010185207960075	0.516065580377909
0.4575300922515247	0.5064252550523363
0.4572516805935455	0.49645173544057924
0.45928467753987345	0.48668371036959296
0.4635219227889372	0.47765088548932605
0.4697360230895996	0.4698451241112547
0.47759094443470307	0.4636933810336213
0.4866596540975421	0.45953393219416777
0.496446917501908	0.4575972441992581
0.5064160578593854	0.4579925921235683
0.5160182501520324	0.46070123294670334
0.5247227597213745	0.4655765909796774
0.5320464599289487	0.472351529156078
0.5375809790247611	0.4806523868230841
0.5410159344559194	0.4900190824407872
0.5421569091583012	0.4999302300377839
0.5409370996281302	0.5098319216809706
0.5374219058296876	0.5191686023730211
0.5318061203281103	0.527414322866659
0.5244037874349247	0.5341026095563733
0.5156312196518178	0.5388532433895088
0.5059840546375882	0.5413943905926144
0.4960095882847859	0.5415787702671877
0.48627590724234554	0.539392865513302
0.47733954956128855	0.5349585688000713
0.46971353162906176	0.5285270779517929
0.463837584983679	0.5204653026188901
0.46005234559837105	0.5112354771529872
0.458579034562613	0.5013690789683036
0.459505872580302	0.4914364976612349
0.4627820968224858	0.4820141680762827
0.4682200177437331	0.4736510529580449
0.4755050896308102	0.466836425841667
0.4842134985033617	0.46197085648889974
0.4938363220940153	0.4593421401066573
0.5038089159190937	0.4591076451026217
0.5135438515678723	0.4612841959582371
0.5224654991650292	0.4657461774066529
0.530044221247854	0.47223206769560033
0.5358281396114117	0.480359109896962
0.5394705526551181	0.48964534042944896
0.5407513138160628	0.4995377427267495
0.5395908200512204	0.5094449091752786
0.536055684677624	0.5187723005328045
0.5303556571780929	0.5269580085262842
0.5228318754711001	0.5335068674539405
0.5139370625465588	0.5380208303935448
0.5042087773120397	0.5402237232886534
0.494237268047914	0.5399788061373609
0.4846298280712435	0.5372979876822553
0.4759737938486814	0.5323420347479769
0.4688004389738814	0.525411660759607
0.46355199372705047	0.5169299374397583
0.46055385822189865	0.5074170149626067
0.4599937848074739	0.4974586250681675
0.4619093981013929	0.4876702474416917
0.46618492195724187	0.478659115197911
0.47255742121871624	0.47098640004605197
0.4806322762271712	0.4651319388676682
0.48990702618617743	0.461463736974639
